4
73-1 A low input
12,35,3
 83.9000, 93.0000, 12.0400,  9.6200,  4.3000, 17.5000, 10.9800, 23.5420, 0.934295,116.0930, 21.6600,0.506925
 75.9000, 92.0000,  6.8400,  6.2900,  3.3000, 16.2100,  5.8400, 24.9041, 0.824543, 86.1818, 13.1300,0.444783
 82.9000, 92.0000,  9.9200,  9.6900,  3.9000, 16.5300,  9.1100, 22.7012, 0.928720,110.7949, 19.6100,0.464559
 92.9000, 97.0000, 14.3900, 12.5100,  5.3500, 19.6550, 12.0450, 26.9704, 0.921965, 90.5421, 26.9000,0.447770
 87.1000, 95.0000, 11.8400, 12.8400,  5.3000, 19.5100, 12.3100, 27.1145, 0.916431, 93.4717, 24.6800,0.498784
 91.8000, 94.0000,  8.6300, 12.1800,  5.4000, 19.8000, 11.7800, 26.8215, 0.927757, 87.6667, 20.8100,0.566074
108.3000, 91.0000,  9.8700, 11.1000,  4.1500, 20.4350, 10.1100, 28.4789, 0.896351, 95.4337, 20.9700,0.482117
104.0000, 91.0000, 11.6600, 12.9200,  4.7000, 21.0000, 11.7200, 27.1234, 0.897218,102.4681, 24.5800,0.476810
105.9000, 87.0000,  9.1200,  9.2800,  3.6000, 19.8700,  8.5000, 30.5865, 0.895008, 86.2500, 18.4000,0.461957
 74.9000, 95.0000, 11.8700, 16.3300,  7.7000, 18.8900, 15.2900, 25.1895, 0.852887, 92.4286, 28.2000,0.542199
 76.3000, 95.0000,  9.1300, 12.6400,  6.1000, 19.6500, 11.7900, 24.1648, 0.835588, 95.7213, 21.7700,0.541571
 72.1000, 93.0000,  7.4400, 10.3500,  5.3000, 19.0000,  9.4300, 23.8131, 0.837032, 89.2642, 17.7900,0.530073
 74.5000, 75.0000,  7.0500,  7.9900,  6.3000, 16.4000,  7.0300, 24.6148, 0.774403, 58.5397, 15.0400,0.467420
 76.5000, 78.0000,  6.6400,  9.4100,  5.0000, 17.1000,  8.8000, 25.4409, 0.923878, 74.8800, 16.0500,0.548287
 73.1000, 73.0000,  7.1500,  8.0600, 10.4000, 12.5100,  6.2800, 22.1127, 0.541571, 50.4231, 15.2100,0.412886
 72.0000, 80.0000, 10.1000, 12.5700, 11.2000, 15.2000, 11.4400, 25.6100, 0.821895, 48.5268, 22.6700,0.504632
 65.0000, 78.0000,  7.0400,  9.1400, 15.2900,  7.4000,  8.4500, 25.9521, 0.889861, 23.9307, 16.1800,0.522250
 61.3000, 75.0000,  6.5200,  8.4700,  8.7000, 14.8000,  7.5000, 26.0417, 0.823092, 40.2184, 14.9900,0.500334
 78.0000, 85.0000,  8.4200, 11.5600,  7.7000, 15.3200, 10.8700, 25.3144, 0.918110, 60.7403, 19.9800,0.544044
 74.7000, 83.0000,  6.4300,  8.7900,  6.3000, 14.4400,  8.4300, 25.9305, 0.957585, 53.8889, 15.2200,0.553876
 75.7000, 78.0000,  6.6300,  6.8200,  6.1000, 14.3000,  6.1900, 25.3481, 0.823609, 48.6066, 13.4500,0.460223
 94.5000, 90.0000, 12.0200, 15.4700,  5.9000, 20.3000, 14.8200, 28.4672, 0.939711, 93.8983, 27.4900,0.539105
 81.4000, 91.0000,  6.6300,  7.8100,  3.8000, 17.8000,  7.2900, 26.5477, 0.956794, 75.5263, 14.4400,0.504848
 90.3000, 86.0000,  8.6300, 13.1100,  5.5600, 18.6400, 12.2600, 26.4967, 0.925956, 89.8741, 21.7400,0.563937
 97.5000, 93.0000, 14.7000, 13.3700,  6.5000, 26.1200, 12.5900, 25.1247, 0.844171, 91.3231, 28.0700,0.448522
 96.1000, 93.0000, 13.3950, 13.5400,  6.6000, 22.4850, 12.7800, 24.9829, 0.864543, 89.6515, 26.9350,0.474476
 92.1000, 94.0000, 12.0900, 13.7100,  6.7000, 18.8500, 12.9700, 24.8467, 0.885046, 88.0299, 25.8000,0.502713
 90.3000, 98.0000, 13.8000, 18.2900,  5.3000, 20.1200, 17.5200, 24.2089, 0.903045,151.2075, 32.0900,0.545964
 88.8000, 96.0000, 13.0000, 16.1300,  5.7000, 19.5000, 15.3700, 24.1591, 0.894922,124.7193, 29.1300,0.527635
 89.1000, 94.0000, 13.3600, 19.2500,  6.0000, 18.4000, 19.2200, 25.9344, 0.911226,135.5500, 32.6100,0.589390
 96.4000, 95.0000, 13.4600, 16.5700,  5.7000, 20.0500, 15.5400, 31.2676, 0.856897,101.7544, 30.0300,0.517483
 95.6000, 91.0000, 12.0400, 12.2800,  5.3000, 18.7800, 11.4000, 26.8046, 0.931654, 86.1321, 24.3200,0.468750
 93.7000, 91.0000, 12.3500, 12.1000,  5.8000, 15.8100, 11.4000, 28.1065, 0.878683, 79.5862, 24.4500,0.466258
 93.7000, 96.0000, 11.6000, 15.0700,  6.1000, 19.2100, 14.7300, 26.5214, 0.917410, 99.2459, 26.6700,0.552306
 87.1000, 96.0000,  9.4500, 11.8600,  5.6000, 17.2400, 11.3400, 25.1888, 0.927100, 86.7143, 21.3100,0.532145
 77.6000, 93.0000, 15.1600,  7.7700,  3.9000, 16.1000,  7.3800, 25.5363, 0.957271, 77.4103, 22.9300,0.321849
104.5000, 98.0000, 10.5800, 12.3100,  3.8000, 24.1000, 11.2000, 25.5766, 0.777383,148.2368, 22.8900,0.489297
 91.1000, 91.0000,  8.4200,  8.9900,  3.7000, 21.7000,  8.5700, 26.2160, 0.859811,102.7568, 17.4100,0.492246
 96.2000, 92.0000, 11.0700, 10.2200,  4.5000, 20.1000,  9.6000, 26.2438, 0.852879, 95.3111, 21.2900,0.450916
 83.2000, 98.0000, 14.3200, 10.8700,  8.9000, 16.8000,  9.9000, 24.3782, 0.824234, 55.3596, 25.1900,0.393013
 72.5000, 97.0000,  8.5200,  5.8500,  6.7000, 15.3000,  5.0600, 23.3503, 0.672146, 48.1194, 14.3700,0.352122
 81.3000, 95.0000, 14.6700,  7.7300,  9.1700, 16.1000, 12.2500, 23.6031, 0.908661, 62.2868, 22.4000,0.546875
 80.5000, 98.0000, 10.0600, 14.0500,  6.6000, 22.4200, 12.3200, 23.8945, 0.786935, 99.2727, 24.1100,0.510991
 78.0000, 97.0000,  9.8000, 11.1300,  5.3000, 20.6300, 10.3300, 24.4961, 0.811274, 98.0755, 20.9300,0.493550
 79.3000, 95.0000,  9.3300, 18.9700,  7.5000, 22.7100, 17.1200, 23.9877, 0.815844,116.6400, 28.3000,0.604947
 96.4000, 95.0000,  9.8000, 13.0200,  4.7000, 24.2950, 12.0450, 25.2622, 0.870868,116.4894, 22.8200,0.527826
 90.1000, 92.0000, 10.0300, 10.7900,  4.6000, 23.8000, 10.1000, 25.8775, 0.867719, 97.7826, 20.8200,0.485110
 96.5000, 93.0000,  9.7000, 15.2500,  4.8000, 24.7900, 13.9900, 24.8358, 0.873063,134.4167, 24.9500,0.560721
 82.9000, 99.0000,  9.9500, 13.9100,  5.3000, 21.1900, 13.4900, 27.3575, 0.950463, 97.8868, 23.8600,0.565381
 79.1000, 95.0000, 11.3900, 17.2900,  7.3000, 19.7000, 16.6800, 27.3532, 0.933701, 89.4658, 28.6800,0.581590
 82.2000, 94.0000,  8.9600, 15.6200,  5.7000, 21.7000, 15.0800, 26.6055, 0.962799,103.2807, 24.5800,0.613507
 84.9000, 95.0000, 13.1800, 15.7100,  7.6000, 21.2000, 14.3000, 30.7395, 0.756300, 80.9342, 28.8900,0.494981
 82.4000, 95.0000,  8.5600, 11.2300,  5.0000, 21.8000, 10.2900, 26.5823, 0.802280, 96.5000, 19.7900,0.519960
 86.3000, 81.0000, 10.0200, 16.1300,  6.0000, 21.5000, 15.4100, 27.7009, 0.874411,106.0333, 26.1500,0.589293
